# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655153"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.163Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655153""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":11.821316666666666,""latitude"":58.37403666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265050510"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.164Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265050510""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.77881,""latitude"":57.57396166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220182000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.165Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220182000""}},{""path"":""navigation.speedOverGround"",""value"":1.2861114369260085},{""path"":""navigation.courseOverGroundTrue"",""value"":1.2566370617228446},{""path"":""navigation.headingTrue"",""value"":0.9948376738639186},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.79398,""latitude"":57.911725}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265834640"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.166Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265834640""}},{""path"":""navigation.speedOverGround"",""value"":0.10288891495408069},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.530531666666667,""latitude"":57.983713333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265049530"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.166Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265049530""}},{""path"":"""",""value"":{""name"":""NEMO""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220333000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.167Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220333000""}},{""path"":""navigation.speedOverGround"",""value"":3.8583343107780257},{""path"":""navigation.courseOverGroundTrue"",""value"":1.3910274141570933},{""path"":""navigation.headingTrue"",""value"":1.361356816866415},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.827645,""latitude"":57.73282833333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636186,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:212882000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.168Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""212882000""}},{""path"":""navigation.speedOverGround"",""value"":7.56233524912493},{""path"":""navigation.courseOverGroundTrue"",""value"":1.0384709051737397},{""path"":""navigation.headingTrue"",""value"":0.9948376738639186},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.491788333333334,""latitude"":57.793103333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265522220"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.169Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265522220""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":4.242895412566994},{""path"":""navigation.headingTrue"",""value"":1.134464014055346},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.667301666666667,""latitude"":57.699108333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266064000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.170Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266064000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":1.4084807066810219},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.649356666666666,""latitude"":57.682655}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266065000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.171Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266065000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":6.070255139822297},{""path"":""navigation.headingTrue"",""value"":5.585053607657088},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.617693333333333,""latitude"":57.772865}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""meteo.urn:mrn:imo:mmsi:002655619:353427"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.172Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655619""}},{""path"":""sensors.ais.designatedAreaCode"",""value"":1},{""path"":""sensors.ais.functionalId"",""value"":31},{""path"":""navigation.position"",""value"":{""longitude"":11.426516666666666,""latitude"":58.35306666666666}},{""path"":""environment.wind.averageSpeed"",""value"":4.12},{""path"":""environment.wind.gust"",""value"":5.66},{""path"":""environment.wind.directionTrue"",""value"":5.061454831939235},{""path"":""environment.wind.gustDirectionTrue"",""value"":5.061454831939235},{""path"":""environment.date"",""value"":""2025-08-16T17:47:00.000Z""}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265737330"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.173Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265737330""}},{""path"":""navigation.speedOverGround"",""value"":3.652556480869864},{""path"":""navigation.courseOverGroundTrue"",""value"":2.748893572518723},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.609936666666666,""latitude"":57.824333333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265522230"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.173Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265522230""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":4.386012411263207},{""path"":""navigation.headingTrue"",""value"":4.46804288612567},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.667533333333333,""latitude"":57.698895}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265567200"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.174Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265567200""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.769101666666666,""latitude"":57.691385}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219022300"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.175Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219022300""}},{""path"":""navigation.speedOverGround"",""value"":0.9260002345867262},{""path"":""navigation.courseOverGroundTrue"",""value"":4.838052687632952},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.700281666666667,""latitude"":57.68924666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655021"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.176Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655021""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":11.252868333333334,""latitude"":58.357075}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636210,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220339000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.177Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220339000""}},{""path"":""navigation.speedOverGround"",""value"":1.337555894403049},{""path"":""navigation.courseOverGroundTrue"",""value"":4.485496178649599},{""path"":""navigation.headingTrue"",""value"":4.502949471173527},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.938833333333333,""latitude"":57.75416666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266388000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.177Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266388000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0},{""path"":""navigation.headingTrue"",""value"":5.654866777752801},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.617966666666666,""latitude"":57.77276}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220329000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.178Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220329000""}},{""path"":""navigation.speedOverGround"",""value"":1.2346669794489682},{""path"":""navigation.courseOverGroundTrue"",""value"":4.539601385473777},{""path"":""navigation.headingTrue"",""value"":4.57276264126924},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.061796666666666,""latitude"":57.821185}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:370567000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.179Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""370567000""}},{""path"":""navigation.speedOverGround"",""value"":9.00278005848206},{""path"":""navigation.courseOverGroundTrue"",""value"":1.1327186848029531},{""path"":""navigation.headingTrue"",""value"":1.1170107215314176},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.759401666666667,""latitude"":57.77144833333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265509950"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.180Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265509950""}},{""path"":""navigation.speedOverGround"",""value"":6.01900152481372},{""path"":""navigation.courseOverGroundTrue"",""value"":3.5552356871242146},{""path"":""navigation.headingTrue"",""value"":3.560471674881393},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.812725,""latitude"":57.627251666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:250006161"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.181Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""250006161""}},{""path"":""navigation.speedOverGround"",""value"":4.835779002841792},{""path"":""navigation.courseOverGroundTrue"",""value"":4.216715473781101},{""path"":""navigation.headingTrue"",""value"":4.188790205742816},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.919925,""latitude"":57.713966666666664}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636211,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:367721220"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.181Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""367721220""}},{""path"":""navigation.speedOverGround"",""value"":5.504556950043316},{""path"":""navigation.courseOverGroundTrue"",""value"":5.5292030715805165},{""path"":""navigation.headingTrue"",""value"":5.619960192704944},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.702516666666666,""latitude"":57.347515}}],""$source"":""Gunnar_TCP.AI""}]}
"
